2024-06-06T08:27:04-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.177990,-122.617600,114,511,282,0,2024-06-06T15:26:04,TER,3,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 15 m</i>,0
2024-06-06T08:30:07-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179080,-122.631300,113,511,272,0,2024-06-06T15:29:04,TER,3,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 11 m</i>,0
2024-06-06T08:33:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179780,-122.646000,116,511,269,0,2024-06-06T15:32:13,TER,12,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 8 m</i>,0
2024-06-06T08:36:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180740,-122.656200,115,511,279,0,2024-06-06T15:34:24,TER,23,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 5 m</i>,0
2024-06-06T08:39:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180910,-122.671500,104,511,245,0,2024-06-06T15:37:44,TER,43,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 1 m</i>,0
2024-06-06T08:42:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178750,-122.676900,6,511,246,0,2024-06-06T15:40:44,TER,43,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T08:45:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179990,-122.672000,69,234,234,0,2024-06-06T15:43:10,TER,22,<i class='material-icons mptext'>reply</i><i> S2 returning to AI in 1 m</i>,0
2024-06-06T08:48:01-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178680,-122.677000,0,234,220,0,2024-06-06T15:44:24,TER,23,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T08:51:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178690,-122.677000,1,234,297,0,2024-06-06T15:47:25,TER,23,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T08:54:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178700,-122.677000,0,234,297,0,2024-06-06T15:50:33,TER,32,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T08:57:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178690,-122.677000,11,234,59,0,2024-06-06T15:56:04,TER,3,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 20 m</i>,0
2024-06-06T09:00:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180230,-122.668800,113,511,92,0,2024-06-06T15:58:25,TER,24,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 18 m</i>,0
2024-06-06T09:03:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178530,-122.654900,118,511,97,0,2024-06-06T16:01:25,TER,24,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 14 m</i>,0
2024-06-06T09:06:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.177070,-122.640100,118,511,94,0,2024-06-06T16:04:33,TER,32,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 10 m</i>,0
2024-06-06T09:09:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.176530,-122.625600,115,511,91,0,2024-06-06T16:07:34,TER,33,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 6 m</i>,0
2024-06-06T09:12:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.177310,-122.610900,116,511,85,0,2024-06-06T16:10:46,TER,42,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 2 m</i>,0
2024-06-06T09:15:06-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.174230,-122.603000,39,511,175,0,2024-06-06T16:14:14,TER,13,<i class='material-icons mptext'>skip_next</i><i> S2 docking @St</i>,0
2024-06-06T09:18:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173470,-122.603000,0,86,194,0,2024-06-06T16:16:24,TER,23,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T09:21:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173470,-122.603000,0,86,152,0,2024-06-06T16:19:24,TER,23,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T09:24:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173440,-122.603000,3,86,217,0,2024-06-06T16:22:24,TER,23,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T09:27:05-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173450,-122.603000,1,86,199,0,2024-06-06T16:26:35,TER,34,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T09:30:06-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173450,-122.603000,1,86,199,0,2024-06-06T16:26:35,TER,34,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T09:33:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.175430,-122.603600,101,511,328,0,2024-06-06T16:32:04,TER,3,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 19 m</i>,0
2024-06-06T09:36:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.177740,-122.613200,117,511,289,0,2024-06-06T16:34:22,TER,22,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 16 m</i>,0
2024-06-06T09:39:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180670,-122.628600,116,511,284,0,2024-06-06T16:37:44,TER,43,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 12 m</i>,0
2024-06-06T09:42:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.181210,-122.637900,113,511,268,0,2024-06-06T16:39:46,TER,43,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 10 m</i>,0
2024-06-06T09:45:05-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.181480,-122.658600,112,511,271,0,2024-06-06T16:44:13,TER,12,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 5 m</i>,0
2024-06-06T09:48:07-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180420,-122.672100,97,511,246,0,2024-06-06T16:47:30,TER,12,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 1 m</i>,0
2024-06-06T09:51:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178790,-122.676700,21,511,235,0,2024-06-06T16:49:34,TER,33,<i class='material-icons mptext'>skip_previous</i><i> S2 docking @AI</i>,0
2024-06-06T09:54:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178690,-122.677000,3,511,224,0,2024-06-06T16:51:04,TER,3,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T09:57:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178680,-122.677000,0,511,221,0,2024-06-06T16:54:04,TER,3,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T10:00:08-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178680,-122.677000,0,511,221,0,2024-06-06T16:57:13,TER,12,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T10:03:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178680,-122.677000,0,511,192,0,2024-06-06T17:01:34,TER,33,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
